WRIST-x	511.7266082763672
WRIST-y	245.82736015319824
THUMB_TIP-x	352.8499984741211
THUMB_TIP-y	160.9064769744873
INDEX_MCP-x	442.6673126220703
INDEX_MCP-y	126.57214164733887
MIDDLE_TIP-x	363.2295608520508
MIDDLE_TIP-y	137.53480911254883
PINKY_TIP-x	376.52523040771484
PINKY_TIP-y	131.63427829742432
WRIST-x	419.62806701660156
WRIST-y	320.02427101135254
THUMB_TIP-x	212.2972869873047
THUMB_TIP-y	201.42977714538574
INDEX_MCP-x	329.6038055419922
INDEX_MCP-y	155.4887580871582
MIDDLE_TIP-x	223.75652313232422
MIDDLE_TIP-y	176.02526664733887
PINKY_TIP-x	242.74175643920898
PINKY_TIP-y	167.70764350891113
WRIST-x	412.25685119628906
WRIST-y	322.1679210662842
THUMB_TIP-x	172.8229522705078
THUMB_TIP-y	211.73812866210938
INDEX_MCP-x	323.9820098876953
INDEX_MCP-y	125.10329246520996
MIDDLE_TIP-x	179.88008499145508
MIDDLE_TIP-y	197.1093463897705
PINKY_TIP-x	200.66377639770508
PINKY_TIP-y	171.2281036376953
WRIST-x	425.1462173461914
WRIST-y	328.7588310241699
THUMB_TIP-x	170.67089080810547
THUMB_TIP-y	224.21330451965332
INDEX_MCP-x	326.1590576171875
INDEX_MCP-y	120.88379859924316
MIDDLE_TIP-x	165.57018280029297
MIDDLE_TIP-y	208.34142208099365
PINKY_TIP-x	189.64588165283203
PINKY_TIP-y	182.41952419281006
WRIST-x	443.04466247558594
WRIST-y	365.2539825439453
THUMB_TIP-x	174.89023208618164
THUMB_TIP-y	250.2404022216797
INDEX_MCP-x	367.0166015625
INDEX_MCP-y	136.56907081604004
MIDDLE_TIP-x	155.86105346679688
MIDDLE_TIP-y	244.00537490844727
PINKY_TIP-x	177.6711654663086
PINKY_TIP-y	208.4992218017578
WRIST-x	529.6160125732422
WRIST-y	384.5342445373535
THUMB_TIP-x	207.31321334838867
THUMB_TIP-y	240.455961227417
INDEX_MCP-x	421.94629669189453
INDEX_MCP-y	125.89372158050537
MIDDLE_TIP-x	214.5745086669922
MIDDLE_TIP-y	214.20347213745117
PINKY_TIP-x	251.32272720336914
PINKY_TIP-y	201.55001163482666
WRIST-x	521.6669464111328
WRIST-y	377.9801845550537
THUMB_TIP-x	232.99673080444336
THUMB_TIP-y	177.9114818572998
INDEX_MCP-x	420.08792877197266
INDEX_MCP-y	140.89470863342285
MIDDLE_TIP-x	265.3970146179199
MIDDLE_TIP-y	141.29465103149414
PINKY_TIP-x	303.1159973144531
PINKY_TIP-y	138.14987182617188
WRIST-x	515.8613586425781
WRIST-y	368.1708526611328
THUMB_TIP-x	234.2258071899414
THUMB_TIP-y	187.8065586090088
INDEX_MCP-x	443.3195495605469
INDEX_MCP-y	126.28279209136963
MIDDLE_TIP-x	247.31109619140625
MIDDLE_TIP-y	157.66563892364502
PINKY_TIP-x	279.16351318359375
PINKY_TIP-y	148.7299346923828
WRIST-x	489.73846435546875
WRIST-y	342.6477813720703
THUMB_TIP-x	241.10816955566406
THUMB_TIP-y	169.43269729614258
INDEX_MCP-x	441.73583984375
INDEX_MCP-y	101.62610292434692
MIDDLE_TIP-x	208.76996994018555
MIDDLE_TIP-y	175.4205322265625
PINKY_TIP-x	233.19393157958984
PINKY_TIP-y	163.77801418304443
WRIST-x	447.36583709716797
WRIST-y	358.46019744873047
THUMB_TIP-x	181.9732666015625
THUMB_TIP-y	202.97342777252197
INDEX_MCP-x	403.09398651123047
INDEX_MCP-y	119.99019384384155
MIDDLE_TIP-x	155.51284790039062
MIDDLE_TIP-y	206.35778903961182
PINKY_TIP-x	196.20105743408203
PINKY_TIP-y	153.19564819335938
WRIST-x	469.33204650878906
WRIST-y	354.4657802581787
THUMB_TIP-x	209.70048904418945
THUMB_TIP-y	186.22801780700684
INDEX_MCP-x	406.3991928100586
INDEX_MCP-y	127.28096008300781
MIDDLE_TIP-x	189.5980453491211
MIDDLE_TIP-y	181.8080234527588
PINKY_TIP-x	226.76509857177734
PINKY_TIP-y	167.152361869812
WRIST-x	478.0427932739258
WRIST-y	379.10139083862305
THUMB_TIP-x	194.31915283203125
THUMB_TIP-y	196.76065921783447
INDEX_MCP-x	397.10765838623047
INDEX_MCP-y	129.9001407623291
MIDDLE_TIP-x	195.31124114990234
MIDDLE_TIP-y	178.1207799911499
PINKY_TIP-x	228.22717666625977
PINKY_TIP-y	159.90089893341064
WRIST-x	493.6548614501953
WRIST-y	386.8400001525879
THUMB_TIP-x	204.4919204711914
THUMB_TIP-y	186.70300483703613
INDEX_MCP-x	417.42481231689453
INDEX_MCP-y	127.56448745727539
MIDDLE_TIP-x	205.82714080810547
MIDDLE_TIP-y	165.51147937774658
PINKY_TIP-x	253.6727523803711
PINKY_TIP-y	148.06942462921143
WRIST-x	486.9705581665039
WRIST-y	409.53454971313477
THUMB_TIP-x	174.8568344116211
THUMB_TIP-y	216.27305030822754
INDEX_MCP-x	381.5553665161133
INDEX_MCP-y	136.71260833740234
MIDDLE_TIP-x	180.9121322631836
MIDDLE_TIP-y	161.14408493041992
PINKY_TIP-x	205.64815521240234
PINKY_TIP-y	139.25190925598145
WRIST-x	499.1432571411133
WRIST-y	402.6830291748047
THUMB_TIP-x	191.06561660766602
THUMB_TIP-y	200.15616416931152
INDEX_MCP-x	408.2661437988281
INDEX_MCP-y	139.63562965393066
MIDDLE_TIP-x	205.6768798828125
MIDDLE_TIP-y	169.23977851867676
PINKY_TIP-x	249.09574508666992
PINKY_TIP-y	154.5155382156372
WRIST-x	499.1531753540039
WRIST-y	404.09597396850586
THUMB_TIP-x	189.0004539489746
THUMB_TIP-y	204.7692632675171
INDEX_MCP-x	397.7974319458008
INDEX_MCP-y	145.19113540649414
MIDDLE_TIP-x	203.5550308227539
MIDDLE_TIP-y	170.76836585998535
PINKY_TIP-x	246.3390350341797
PINKY_TIP-y	155.05674362182617
WRIST-x	494.34654235839844
WRIST-y	402.12361335754395
THUMB_TIP-x	168.2782745361328
THUMB_TIP-y	234.12642002105713
INDEX_MCP-x	388.72474670410156
INDEX_MCP-y	129.34782028198242
MIDDLE_TIP-x	168.62857818603516
MIDDLE_TIP-y	215.86252212524414
PINKY_TIP-x	202.25296020507812
PINKY_TIP-y	202.96537399291992
WRIST-x	514.122314453125
WRIST-y	391.54747009277344
THUMB_TIP-x	201.03239059448242
THUMB_TIP-y	232.2337532043457
INDEX_MCP-x	424.0391540527344
INDEX_MCP-y	116.73877000808716
MIDDLE_TIP-x	197.4343490600586
MIDDLE_TIP-y	208.24208736419678
PINKY_TIP-x	227.4507713317871
PINKY_TIP-y	200.07843017578125
WRIST-x	511.0175323486328
WRIST-y	384.93332862854004
THUMB_TIP-x	198.20236206054688
THUMB_TIP-y	254.04705047607422
INDEX_MCP-x	386.77051544189453
INDEX_MCP-y	119.77581739425659
MIDDLE_TIP-x	176.1547088623047
MIDDLE_TIP-y	244.93698120117188
PINKY_TIP-x	204.6051025390625
PINKY_TIP-y	235.73259830474854
WRIST-x	450.8283233642578
WRIST-y	397.61632919311523
THUMB_TIP-x	206.84085845947266
THUMB_TIP-y	187.18914985656738
INDEX_MCP-x	400.3827667236328
INDEX_MCP-y	145.17770290374756
MIDDLE_TIP-x	208.42693328857422
MIDDLE_TIP-y	162.70122528076172
PINKY_TIP-x	247.46305465698242
PINKY_TIP-y	139.1685962677002
WRIST-x	472.35469818115234
WRIST-y	407.32898712158203
THUMB_TIP-x	191.82706832885742
THUMB_TIP-y	221.9324541091919
INDEX_MCP-x	416.31092071533203
INDEX_MCP-y	134.50716018676758
MIDDLE_TIP-x	185.11676788330078
MIDDLE_TIP-y	196.27490043640137
PINKY_TIP-x	207.20230102539062
PINKY_TIP-y	181.34043216705322
WRIST-x	472.12955474853516
WRIST-y	396.5698528289795
THUMB_TIP-x	185.94322204589844
THUMB_TIP-y	216.54951095581055
INDEX_MCP-x	404.8147964477539
INDEX_MCP-y	120.70093631744385
MIDDLE_TIP-x	167.6609230041504
MIDDLE_TIP-y	210.3999423980713
PINKY_TIP-x	192.4745750427246
PINKY_TIP-y	191.55733108520508
WRIST-x	487.0730972290039
WRIST-y	391.2161636352539
THUMB_TIP-x	196.2401580810547
THUMB_TIP-y	221.51159763336182
INDEX_MCP-x	396.4142608642578
INDEX_MCP-y	118.1486964225769
MIDDLE_TIP-x	170.43928146362305
MIDDLE_TIP-y	233.2628345489502
PINKY_TIP-x	194.17516708374023
PINKY_TIP-y	207.06768035888672
