WRIST-x	454.8439025878906
WRIST-y	390.3508186340332
THUMB_TIP-x	361.2148666381836
THUMB_TIP-y	255.44374465942383
INDEX_MCP-x	340.82141876220703
INDEX_MCP-y	239.30522918701172
MIDDLE_TIP-x	373.8589096069336
MIDDLE_TIP-y	272.0349597930908
PINKY_TIP-x	421.29554748535156
PINKY_TIP-y	44.27567481994629
WRIST-x	404.1107177734375
WRIST-y	420.20198822021484
THUMB_TIP-x	307.2245407104492
THUMB_TIP-y	262.99123764038086
INDEX_MCP-x	267.92354583740234
INDEX_MCP-y	225.59659481048584
MIDDLE_TIP-x	311.3087844848633
MIDDLE_TIP-y	257.75848388671875
PINKY_TIP-x	398.8656234741211
PINKY_TIP-y	29.368414878845215
WRIST-x	340.9510040283203
WRIST-y	436.03174209594727
THUMB_TIP-x	223.3006477355957
THUMB_TIP-y	287.832555770874
INDEX_MCP-x	189.33589935302734
INDEX_MCP-y	258.44189643859863
MIDDLE_TIP-x	230.51385879516602
MIDDLE_TIP-y	281.8790531158447
PINKY_TIP-x	298.10970306396484
PINKY_TIP-y	28.821687698364258
WRIST-x	458.0663299560547
WRIST-y	405.545597076416
THUMB_TIP-x	390.72887420654297
THUMB_TIP-y	254.67933654785156
INDEX_MCP-x	338.16089630126953
INDEX_MCP-y	226.78563594818115
MIDDLE_TIP-x	392.29259490966797
MIDDLE_TIP-y	254.09388542175293
PINKY_TIP-x	476.53507232666016
PINKY_TIP-y	35.80221176147461
WRIST-x	397.2928237915039
WRIST-y	416.83393478393555
THUMB_TIP-x	309.7740936279297
THUMB_TIP-y	256.87076568603516
INDEX_MCP-x	266.0409355163574
INDEX_MCP-y	225.41394710540771
MIDDLE_TIP-x	308.8825798034668
MIDDLE_TIP-y	254.12298202514648
PINKY_TIP-x	390.5085754394531
PINKY_TIP-y	32.3615026473999
WRIST-x	313.309383392334
WRIST-y	413.9491939544678
THUMB_TIP-x	191.71663284301758
THUMB_TIP-y	278.70760917663574
INDEX_MCP-x	171.5180206298828
INDEX_MCP-y	255.03962516784668
MIDDLE_TIP-x	209.75595474243164
MIDDLE_TIP-y	269.8973751068115
PINKY_TIP-x	259.495792388916
PINKY_TIP-y	54.33945178985596
WRIST-x	332.91080474853516
WRIST-y	448.30467224121094
THUMB_TIP-x	224.39468383789062
THUMB_TIP-y	303.1167984008789
INDEX_MCP-x	185.8759307861328
INDEX_MCP-y	262.1601104736328
MIDDLE_TIP-x	229.7842788696289
MIDDLE_TIP-y	297.08078384399414
PINKY_TIP-x	302.7539825439453
PINKY_TIP-y	46.22171401977539
WRIST-x	391.83128356933594
WRIST-y	447.11408615112305
THUMB_TIP-x	313.68051528930664
THUMB_TIP-y	279.4040107727051
INDEX_MCP-x	270.0294494628906
INDEX_MCP-y	236.60396575927734
MIDDLE_TIP-x	319.6024513244629
MIDDLE_TIP-y	277.6182746887207
PINKY_TIP-x	451.42112731933594
PINKY_TIP-y	31.71133518218994
WRIST-x	405.84285736083984
WRIST-y	452.60287284851074
THUMB_TIP-x	321.2678909301758
THUMB_TIP-y	293.7109565734863
INDEX_MCP-x	267.97985076904297
INDEX_MCP-y	241.1759376525879
MIDDLE_TIP-x	325.2681350708008
MIDDLE_TIP-y	294.9159908294678
PINKY_TIP-x	474.73106384277344
PINKY_TIP-y	23.811092376708984
WRIST-x	346.7900085449219
WRIST-y	407.97351837158203
THUMB_TIP-x	238.1612205505371
THUMB_TIP-y	271.87851905822754
INDEX_MCP-x	204.10221099853516
INDEX_MCP-y	241.56123161315918
MIDDLE_TIP-x	244.37822341918945
MIDDLE_TIP-y	262.26917266845703
PINKY_TIP-x	320.4588317871094
PINKY_TIP-y	31.199841499328613
WRIST-x	357.1934509277344
WRIST-y	413.52819442749023
THUMB_TIP-x	268.1785011291504
THUMB_TIP-y	272.58350372314453
INDEX_MCP-x	225.26885986328125
INDEX_MCP-y	233.5109567642212
MIDDLE_TIP-x	265.5903625488281
MIDDLE_TIP-y	260.1532173156738
PINKY_TIP-x	363.38489532470703
PINKY_TIP-y	24.777159690856934
WRIST-x	300.0138473510742
WRIST-y	405.0246047973633
THUMB_TIP-x	160.24812698364258
THUMB_TIP-y	294.1636276245117
INDEX_MCP-x	153.1855297088623
INDEX_MCP-y	268.85026931762695
MIDDLE_TIP-x	181.6733741760254
MIDDLE_TIP-y	281.90428733825684
PINKY_TIP-x	239.20440673828125
PINKY_TIP-y	53.222551345825195
WRIST-x	365.90145111083984
WRIST-y	413.6505317687988
THUMB_TIP-x	253.4636688232422
THUMB_TIP-y	274.5991516113281
INDEX_MCP-x	218.98250579833984
INDEX_MCP-y	247.10932731628418
MIDDLE_TIP-x	260.5681610107422
MIDDLE_TIP-y	266.2321472167969
PINKY_TIP-x	328.0495834350586
PINKY_TIP-y	36.22884750366211
WRIST-x	415.15804290771484
WRIST-y	423.36316108703613
THUMB_TIP-x	327.42862701416016
THUMB_TIP-y	276.1757755279541
INDEX_MCP-x	285.9169387817383
INDEX_MCP-y	237.86230087280273
MIDDLE_TIP-x	332.0358657836914
MIDDLE_TIP-y	270.71064949035645
PINKY_TIP-x	429.12681579589844
PINKY_TIP-y	37.53097057342529
WRIST-x	458.59825134277344
WRIST-y	425.8001232147217
THUMB_TIP-x	387.81200408935547
THUMB_TIP-y	270.9616470336914
INDEX_MCP-x	334.43355560302734
INDEX_MCP-y	232.2004795074463
MIDDLE_TIP-x	388.0217742919922
MIDDLE_TIP-y	268.42434883117676
